Track ID; Type; Entry Gate; Entry Time [s]; Exit Gate; Exit Time [s]; Traveled Dist. [px]; Avg. Speed [kpx/h]; Trajectory(x [px]; y [px]; Speed [kpx/h]; Total Acc. [pxs-2]; Time [s]; )
1; Pedestrian; Einfahrt_Sued; 9.299907; Ausfahrt_Sued; 9.449906; 2.62; 62.980543; 165.02; 126.88; 105.2813; 7.8827; 9.299907; 166.27; 126.52; 106.5972; 8.3777; 9.349907; 167.53; 126.12; 107.9926; 8.1907; 9.399906; 168.80; 125.69; 109.3803; 7.7025; 9.449906; 
3; Car; Einfahrt_Sued; 0.749993; Ausfahrt_Ost; 3.499965; 149.40; 195.577316; 138.49; 135.30; 165.2030; 6.8389; 0.749993; 140.78; 135.73; 165.9422; 8.2814; 0.799992; 143.04; 136.10; 166.6164; 9.9670; 0.849992; 145.24; 136.43; 167.0589; 11.8247; 0.899991; 147.40; 136.76; 166.9954; 14.0952; 0.949991; 149.55; 137.11; 166.1704; 17.9959; 0.999990; 151.68; 137.51; 164.4283; 23.3627; 1.049990; 153.79; 137.98; 161.6468; 30.2552; 1.099989; 155.90; 138.55; 157.9299; 36.0813; 1.149989; 157.99; 139.23; 153.5078; 41.4242; 1.199988; 160.14; 140.02; 148.6020; 45.7563; 1.249988; 162.36; 140.99; 143.5085; 48.4707; 1.299987; 164.57; 142.05; 138.4578; 50.5146; 1.349987; 166.71; 143.20; 133.6372; 51.0352; 1.399986; 168.74; 144.40; 129.2229; 50.0031; 1.449986; 170.59; 145.63; 125.0992; 49.3858; 1.499985; 172.22; 146.87; 120.9226; 48.4259; 1.549985; 173.55; 148.05; 116.5724; 47.7739; 1.599984; 174.54; 149.17; 112.1671; 46.0853; 1.649984; 175.23; 150.21; 107.8588; 44.0288; 1.699983; 175.67; 151.16; 103.6773; 42.3235; 1.749983; 175.90; 152.04; 99.6451; 40.0037; 1.799982; 175.99; 152.88; 96.0214; 37.0886; 1.849982; 175.98; 153.71; 92.9296; 34.8990; 1.899981; 175.90; 154.57; 90.1978; 33.4031; 1.949981; 175.79; 155.54; 88.0048; 31.2481; 1.999980; 175.67; 156.53; 86.7991; 29.2181; 2.049980; 175.60; 157.43; 87.0050; 29.3869; 2.099979; 175.52; 158.31; 89.0791; 33.1972; 2.149979; 175.45; 159.21; 93.2272; 40.8549; 2.199978; 175.36; 160.18; 99.5026; 51.0496; 2.249978; 175.25; 161.26; 107.7639; 60.4969; 2.299977; 175.10; 162.51; 117.5852; 68.7767; 2.349977; 174.90; 163.98; 128.6142; 75.3758; 2.399976; 174.63; 165.55; 140.6740; 81.9814; 2.449976; 174.30; 167.13; 153.6337; 87.8963; 2.499975; 173.87; 168.77; 167.5677; 95.2972; 2.549975; 173.30; 170.54; 182.8417; 104.8255; 2.599974; 172.51; 172.47; 199.5755; 113.1120; 2.649974; 171.45; 174.62; 218.3116; 127.2647; 2.699973; 170.01; 176.98; 239.8892; 143.3275; 2.749973; 168.12; 179.55; 263.8099; 152.2688; 2.799972; 165.76; 182.25; 288.6557; 153.7008; 2.849972; 162.95; 184.96; 312.9962; 147.4327; 2.899971; 159.74; 187.67; 335.7079; 136.8538; 2.949971; 156.11; 190.39; 355.9187; 121.2233; 2.999970; 152.07; 193.12; 372.3729; 98.0330; 3.049970; 147.63; 195.87; 384.4991; 77.5076; 3.099969; 142.79; 198.65; 393.0820; 62.3877; 3.149969; 137.52; 201.44; 398.5457; 47.3801; 3.199968; 131.48; 204.46; 400.7479; 35.6799; 3.249968; 124.53; 207.78; 399.5347; 32.5518; 3.299967; 116.99; 211.26; 394.9190; 40.1931; 3.349967; 109.21; 214.79; 387.1957; 52.7734; 3.399966; 101.55; 218.24; 376.5640; 67.2445; 3.449966; 94.34; 221.52; 363.0211; 83.6514; 3.499965; 
6; Car; Einfahrt_Ost; 28.599715; Ausfahrt_Sued; 31.999681; 325.48; 344.633071; 132.55; 276.49; 652.3725; 27.6620; 28.599715; 139.65; 271.40; 654.7527; 30.1050; 28.649714; 147.71; 266.14; 656.7179; 33.0205; 28.699714; 156.65; 260.77; 658.0001; 36.0256; 28.749713; 166.21; 255.38; 658.6575; 40.0379; 28.799713; 176.17; 250.06; 658.7130; 40.4232; 28.849712; 186.25; 244.89; 657.4961; 38.9811; 28.899712; 196.24; 239.96; 653.9671; 40.8359; 28.949711; 205.87; 235.33; 647.3777; 50.2940; 28.999711; 214.91; 231.08; 637.4515; 65.3600; 29.049710; 223.59; 227.09; 624.0197; 84.6782; 29.099710; 232.19; 223.16; 606.9027; 106.4633; 29.149709; 240.61; 219.30; 585.9387; 130.3872; 29.199709; 248.72; 215.55; 561.4258; 150.4560; 29.249708; 256.39; 211.90; 534.4468; 163.2106; 29.299708; 263.50; 208.32; 505.7729; 174.8810; 29.349707; 269.91; 204.85; 475.5807; 185.2832; 29.399707; 275.48; 201.48; 444.5347; 189.7775; 29.449706; 280.10; 198.25; 413.8078; 187.7509; 29.499706; 283.80; 195.20; 384.6259; 179.7067; 29.549705; 286.75; 192.31; 357.3210; 174.6323; 29.599705; 289.09; 189.59; 331.2321; 173.2343; 29.649704; 290.92; 186.97; 306.2855; 169.1249; 29.699704; 292.35; 184.40; 282.8923; 163.9799; 29.749703; 293.47; 181.82; 261.1282; 158.7650; 29.799703; 294.32; 179.09; 241.1514; 151.2635; 29.849702; 294.89; 176.46; 223.4576; 140.5059; 29.899702; 295.14; 174.15; 208.5438; 127.6919; 29.949701; 295.15; 172.11; 196.8766; 113.0360; 29.999701; 294.96; 170.25; 188.6620; 100.5503; 30.049700; 294.58; 168.50; 183.5914; 91.0277; 30.099700; 294.03; 166.76; 181.3020; 85.1418; 30.149699; 293.23; 164.96; 181.3818; 81.3083; 30.199699; 292.12; 163.06; 183.2233; 78.2819; 30.249698; 290.75; 161.14; 186.2025; 75.6356; 30.299698; 289.20; 159.33; 189.6959; 71.8651; 30.349697; 287.48; 157.63; 193.6065; 69.4925; 30.399697; 285.58; 155.99; 198.4617; 68.8720; 30.449696; 283.53; 154.40; 204.3347; 67.8016; 30.499696; 281.27; 152.85; 210.9115; 67.0563; 30.549695; 278.80; 151.34; 218.0385; 66.0786; 30.599695; 276.12; 149.85; 225.3974; 63.7784; 30.649694; 273.17; 148.36; 232.5236; 59.5370; 30.699694; 269.97; 146.90; 239.0384; 53.9212; 30.749693; 266.58; 145.46; 244.8028; 48.6122; 30.799693; 263.04; 144.06; 250.0487; 44.6752; 30.849692; 259.39; 142.70; 254.9180; 40.3215; 30.899692; 255.69; 141.39; 259.2614; 36.2470; 30.949691; 251.98; 140.14; 263.0606; 32.2505; 30.999691; 248.30; 138.95; 266.2608; 28.0484; 31.049690; 244.60; 137.79; 268.7663; 24.1196; 31.099690; 240.84; 136.64; 270.5774; 20.2109; 31.149689; 237.03; 135.51; 271.5536; 16.6112; 31.199689; 233.21; 134.41; 271.6503; 14.4543; 31.249688; 229.37; 133.34; 271.0221; 13.9565; 31.299688; 225.58; 132.29; 269.8412; 13.8007; 31.349687; 221.85; 131.29; 268.2501; 14.2715; 31.399687; 218.20; 130.32; 266.3823; 14.3210; 31.449686; 214.64; 129.38; 264.3621; 14.4368; 31.499686; 211.13; 128.47; 262.3146; 13.6613; 31.549685; 207.67; 127.59; 260.2188; 14.2509; 31.599685; 204.24; 126.75; 257.8033; 16.4213; 31.649684; 200.85; 125.91; 255.0050; 17.7030; 31.699684; 197.49; 125.10; 251.9502; 18.7173; 31.749683; 194.16; 124.33; 248.7023; 19.5504; 31.799683; 190.84; 123.57; 245.3760; 19.3875; 31.849682; 187.52; 122.82; 242.0964; 18.8732; 31.899682; 184.22; 122.11; 238.9028; 18.3383; 31.949681; 180.94; 121.41; 235.8210; 17.5765; 31.999681; 
7; Car; Einfahrt_West; 32.599675; Ausfahrt_Ost; 35.799643; 530.31; 596.610030; 606.50; 75.43; 224.4617; 24.5224; 32.599675; 603.51; 76.32; 228.8422; 24.1896; 32.649674; 600.48; 77.22; 233.1808; 24.0276; 32.699674; 597.39; 78.13; 237.4658; 23.6096; 32.749673; 594.21; 79.03; 241.7104; 23.6069; 32.799673; 590.96; 79.90; 245.9397; 23.4604; 32.849672; 587.64; 80.76; 250.2469; 24.4620; 32.899672; 584.26; 81.61; 254.7219; 25.2900; 32.949671; 580.81; 82.45; 259.4460; 27.2064; 32.999671; 577.29; 83.29; 264.4890; 28.8440; 33.049670; 573.72; 84.15; 269.8792; 31.1321; 33.099670; 570.05; 85.03; 275.5403; 31.9649; 33.149669; 566.33; 85.94; 281.3055; 32.3457; 33.199669; 562.54; 86.91; 287.1632; 33.0044; 33.249668; 558.70; 87.93; 293.1975; 34.2423; 33.299668; 554.82; 88.97; 299.5410; 36.3107; 33.349667; 550.89; 90.05; 306.3412; 39.2634; 33.399667; 546.87; 91.16; 313.7566; 43.2041; 33.449666; 542.77; 92.29; 321.9079; 47.6247; 33.499666; 538.54; 93.44; 330.8139; 51.8712; 33.549665; 534.16; 94.63; 340.3458; 54.8432; 33.599665; 529.64; 95.81; 350.3727; 57.5474; 33.649664; 524.99; 96.99; 360.9270; 60.7203; 33.699664; 520.28; 98.17; 372.0485; 63.7148; 33.749663; 515.48; 99.35; 383.7613; 67.0448; 33.799663; 510.54; 100.60; 396.1352; 70.8115; 33.849662; 505.43; 101.92; 409.2276; 74.8437; 33.899662; 500.13; 103.33; 422.6420; 74.2588; 33.949661; 494.58; 104.88; 435.8610; 72.6348; 33.999661; 488.79; 106.56; 448.9555; 72.8819; 34.049660; 482.74; 108.41; 462.3657; 76.1621; 34.099660; 476.51; 110.37; 476.5596; 81.5906; 34.149659; 470.08; 112.43; 492.1096; 91.2151; 34.199659; 463.42; 114.58; 509.6955; 104.1951; 34.249658; 456.53; 116.81; 529.8308; 119.5378; 34.299658; 449.40; 119.07; 552.6393; 133.8934; 34.349657; 442.02; 121.36; 577.6936; 144.4923; 34.399657; 434.35; 123.66; 604.5228; 153.6131; 34.449656; 426.60; 125.90; 632.7978; 160.5571; 34.499656; 418.83; 128.07; 662.2181; 166.3495; 34.549655; 410.90; 130.21; 692.6096; 171.3818; 34.599655; 402.67; 132.41; 723.8930; 176.3121; 34.649654; 394.00; 134.70; 756.0023; 180.5974; 34.699654; 384.74; 137.13; 790.4953; 202.8231; 34.749653; 374.76; 139.76; 829.7796; 233.8317; 34.799653; 363.90; 142.64; 873.2587; 249.4026; 34.849652; 352.20; 145.78; 918.1472; 249.4512; 34.899652; 339.79; 149.16; 961.6115; 233.5365; 34.949651; 326.71; 152.74; 1001.1875; 206.2145; 34.999651; 313.04; 156.51; 1034.5683; 164.6894; 35.049650; 298.80; 160.43; 1058.8561; 105.2295; 35.099650; 284.04; 164.50; 1070.1720; 21.1370; 35.149649; 268.82; 168.71; 1066.8405; 57.9433; 35.199649; 253.17; 173.02; 1051.8254; 109.5244; 35.249648; 236.16; 177.71; 1029.9940; 133.5615; 35.299648; 217.35; 182.88; 1006.2192; 131.1730; 35.349647; 197.51; 188.33; 981.1266; 148.2065; 35.399647; 177.44; 193.86; 985.2059; 170.3349; 35.449646; 157.90; 199.24; 987.0117; 193.7351; 35.499646; 139.70; 204.28; 986.3773; 218.5497; 35.549645; 123.59; 208.76; 983.0799; 245.2367; 35.599645; 110.37; 212.47; 976.8345; 274.0219; 35.649644; 101.14; 215.12; 967.3168; 305.0288; 35.699644; 95.44; 216.80; 954.0621; 339.5645; 35.749643; 91.77; 217.93; 933.6364; 408.9662; 35.799643; 
8; Car; Einfahrt_Ost; 32.049680; Ausfahrt_Sued; 39.099610; 441.30; 225.346506; 130.50; 275.48; 458.4693; 43.8811; 32.049680; 136.05; 271.86; 457.6606; 47.0272; 32.099680; 141.77; 268.35; 457.3533; 48.8690; 32.149679; 147.63; 264.99; 456.8137; 49.5775; 32.199679; 153.58; 261.80; 455.3983; 50.2858; 32.249678; 159.60; 258.83; 452.9258; 50.9489; 32.299678; 165.64; 256.11; 449.1841; 52.7132; 32.349677; 171.85; 253.61; 443.8413; 56.2119; 32.399677; 178.29; 251.24; 436.5860; 62.0682; 32.449676; 184.88; 249.04; 427.3447; 68.6241; 32.499676; 191.45; 247.02; 416.5057; 72.9189; 32.549675; 197.89; 245.14; 404.5253; 76.1901; 32.599675; 204.07; 243.42; 391.3889; 81.5113; 32.649674; 209.86; 241.82; 376.8991; 87.6036; 32.699674; 215.12; 240.34; 361.2128; 92.0104; 32.749673; 219.88; 238.96; 344.7708; 93.9787; 32.799673; 224.24; 237.64; 327.9865; 94.2604; 32.849672; 228.24; 236.37; 310.9678; 95.5266; 32.899672; 231.92; 235.14; 293.5479; 98.1785; 32.949671; 235.31; 233.96; 275.9837; 97.0801; 32.999671; 238.45; 232.82; 258.7734; 94.4916; 33.049670; 241.40; 231.73; 242.0204; 92.3479; 33.099670; 244.18; 230.64; 225.9498; 87.2968; 33.149669; 246.67; 229.64; 211.0380; 79.7728; 33.199669; 248.83; 228.75; 197.7815; 69.0298; 33.249668; 250.70; 227.96; 186.4105; 58.8779; 33.299668; 252.38; 227.24; 176.7087; 50.4091; 33.349667; 253.93; 226.54; 168.4903; 42.2731; 33.399667; 255.46; 225.84; 161.7050; 34.3337; 33.449666; 257.02; 225.11; 156.2294; 27.5632; 33.499666; 258.70; 224.33; 151.8825; 21.6559; 33.549665; 260.43; 223.50; 148.4757; 17.0253; 33.599665; 262.14; 222.69; 145.7231; 14.1926; 33.649664; 263.82; 221.88; 143.6803; 8.9551; 33.699664; 265.49; 221.07; 142.6385; 3.0716; 33.749663; 267.18; 220.26; 142.4888; 1.2983; 33.799663; 268.89; 219.43; 142.9058; 3.4408; 33.849662; 270.65; 218.58; 143.6136; 4.5080; 33.899662; 272.46; 217.70; 144.3814; 4.3261; 33.949661; 274.36; 216.80; 145.0088; 3.5353; 33.999661; 276.32; 215.86; 145.2695; 2.3303; 34.049660; 278.33; 214.90; 145.1574; 3.4039; 34.099660; 280.39; 213.93; 145.0229; 3.4266; 34.149659; 282.42; 212.98; 145.0740; 4.3042; 34.199659; 284.45; 212.04; 145.2699; 4.5666; 34.249658; 286.42; 211.13; 145.4801; 4.7506; 34.299658; 288.33; 210.27; 145.5939; 5.2141; 34.349657; 290.17; 209.46; 145.6211; 5.2736; 34.399657; 291.96; 208.70; 145.5191; 6.0448; 34.449656; 293.71; 207.97; 145.2190; 6.1663; 34.499656; 295.44; 207.27; 144.7569; 6.7877; 34.549655; 297.16; 206.59; 144.2156; 7.0097; 34.599655; 298.90; 205.93; 143.6540; 6.9994; 34.649654; 300.65; 205.27; 143.1575; 6.3754; 34.699654; 302.46; 204.64; 142.8177; 5.8359; 34.749653; 304.28; 204.01; 142.6869; 4.5011; 34.799653; 306.11; 203.40; 142.9083; 3.9883; 34.849652; 307.93; 202.80; 143.5719; 5.0975; 34.899652; 309.79; 202.22; 144.6452; 7.0770; 34.949651; 311.67; 201.65; 146.1028; 9.4181; 34.999651; 313.57; 201.08; 147.9840; 12.6023; 35.049650; 315.51; 200.52; 150.3463; 15.9374; 35.099650; 317.49; 199.96; 153.0750; 18.2551; 35.149649; 319.52; 199.38; 155.9459; 19.5368; 35.199649; 321.57; 198.80; 158.7450; 20.3702; 35.249648; 323.64; 198.20; 161.3050; 20.9276; 35.299648; 325.71; 197.55; 163.5183; 21.5530; 35.349647; 327.82; 196.83; 165.2900; 22.7289; 35.399647; 329.93; 196.03; 166.5140; 24.5908; 35.449646; 332.07; 195.14; 167.2292; 27.0874; 35.499646; 334.23; 194.15; 167.5436; 29.2896; 35.549645; 336.45; 193.02; 167.4751; 31.9155; 35.599645; 338.73; 191.75; 167.0182; 34.2774; 35.649644; 341.02; 190.35; 166.1988; 36.3174; 35.699644; 343.29; 188.86; 165.1107; 38.2212; 35.749643; 345.49; 187.29; 163.7787; 39.3284; 35.799643; 347.57; 185.68; 162.1532; 40.2109; 35.849642; 349.49; 184.05; 160.0989; 40.9763; 35.899642; 351.22; 182.43; 157.5541; 41.9541; 35.949641; 352.74; 180.82; 154.6525; 42.7254; 35.999641; 354.09; 179.20; 151.4782; 43.9196; 36.049640; 355.29; 177.58; 148.0332; 45.2497; 36.099640; 356.36; 175.95; 144.3324; 47.0302; 36.149639; 357.30; 174.33; 140.5215; 49.3808; 36.199639; 358.14; 172.71; 136.7168; 52.3428; 36.249638; 358.86; 171.09; 132.8587; 54.6988; 36.299638; 359.52; 169.49; 129.0725; 56.1312; 36.349637; 360.08; 167.93; 125.6947; 56.2248; 36.399637; 360.57; 166.46; 123.0334; 55.5616; 36.449636; 360.95; 165.05; 121.3615; 54.6121; 36.499636; 361.24; 163.66; 120.7929; 54.4171; 36.549635; 361.40; 162.26; 121.3717; 55.0404; 36.599635; 361.43; 160.81; 123.1002; 56.3632; 36.649634; 361.30; 159.32; 125.8706; 58.1399; 36.699634; 360.90; 157.78; 129.5196; 59.5402; 36.749633; 360.26; 156.31; 133.9370; 60.9035; 36.799633; 359.43; 154.98; 139.0894; 62.9185; 36.849632; 358.43; 153.78; 144.9621; 64.6877; 36.899632; 357.27; 152.65; 151.5982; 66.8418; 36.949631; 355.92; 151.58; 158.9543; 68.3403; 36.999631; 354.36; 150.53; 166.9797; 69.6943; 37.049630; 352.54; 149.48; 175.7318; 71.3483; 37.099630; 350.43; 148.42; 185.0810; 71.8640; 37.149629; 348.03; 147.37; 194.7633; 70.8870; 37.199629; 345.39; 146.35; 204.5371; 68.4874; 37.249628; 342.57; 145.36; 214.3271; 66.3426; 37.299628; 339.54; 144.38; 224.1899; 65.0307; 37.349627; 336.35; 143.42; 233.9833; 62.3804; 37.399627; 333.01; 142.47; 243.5142; 60.0082; 37.449626; 329.54; 141.51; 252.7577; 57.7101; 37.499626; 325.96; 140.57; 261.5869; 54.1215; 37.549625; 322.23; 139.58; 269.7910; 49.6734; 37.599625; 318.27; 138.59; 277.2514; 44.7518; 37.649624; 314.16; 137.58; 283.9256; 39.5401; 37.699624; 309.93; 136.57; 289.9082; 35.3849; 37.749623; 305.61; 135.60; 295.3421; 31.7425; 37.799623; 301.24; 134.65; 300.3411; 28.9203; 37.849622; 296.88; 133.79; 304.9978; 26.4916; 37.899622; 292.57; 132.98; 309.3371; 24.4083; 37.949621; 288.27; 132.26; 313.3490; 22.3620; 37.999621; 283.95; 131.58; 316.9993; 20.0613; 38.049620; 279.62; 130.94; 320.1108; 16.6440; 38.099620; 275.27; 130.33; 322.4032; 11.7577; 38.149619; 270.89; 129.72; 323.8219; 8.6763; 38.199619; 266.49; 129.10; 324.5048; 7.3032; 38.249618; 262.05; 128.44; 324.6029; 7.3284; 38.299618; 257.60; 127.74; 324.3274; 7.7303; 38.349617; 253.08; 126.98; 323.8747; 7.3368; 38.399617; 248.51; 126.16; 323.4181; 6.6396; 38.449616; 243.90; 125.32; 323.0312; 5.4505; 38.499616; 239.25; 124.45; 322.6082; 5.0501; 38.549615; 234.63; 123.58; 322.0629; 4.7605; 38.599615; 230.03; 122.75; 321.4589; 4.3166; 38.649614; 225.49; 121.95; 320.8254; 4.2854; 38.699614; 221.02; 121.22; 320.0838; 5.0768; 38.749613; 216.62; 120.56; 319.1590; 6.4536; 38.799613; 212.28; 119.97; 317.9859; 8.0355; 38.849612; 207.95; 119.43; 316.4491; 10.9026; 38.899612; 203.68; 118.94; 314.4215; 13.9220; 38.949611; 199.44; 118.47; 311.8793; 16.7166; 38.999611; 195.22; 118.03; 308.8455; 19.4468; 39.049610; 191.01; 117.59; 305.4202; 21.1283; 39.099610; 
9; Car; Einfahrt_Sued; 50.049501; Ausfahrt_Nord; 53.799463; 504.75; 484.566240; 126.47; 138.26; 124.3513; 20.8746; 50.049501; 128.21; 138.80; 128.1942; 21.8985; 50.099500; 130.01; 139.37; 132.1677; 22.3096; 50.149500; 131.82; 139.93; 136.1681; 22.1954; 50.199499; 133.68; 140.51; 140.1331; 21.8859; 50.249499; 135.55; 141.09; 144.1117; 22.3400; 50.299498; 137.45; 141.68; 148.1172; 22.1838; 50.349498; 139.39; 142.26; 152.1713; 22.8685; 50.399497; 141.38; 142.88; 156.4091; 24.2199; 50.449497; 143.42; 143.50; 160.9256; 25.9648; 50.499496; 145.51; 144.15; 165.7295; 27.4124; 50.549496; 147.68; 144.80; 170.7851; 28.7642; 50.599495; 149.93; 145.49; 176.0732; 30.0004; 50.649495; 152.23; 146.18; 181.6346; 31.8095; 50.699494; 154.55; 146.90; 187.5153; 33.5579; 50.749494; 156.93; 147.63; 193.7507; 35.7605; 50.799493; 159.39; 148.40; 200.3711; 37.8386; 50.849493; 161.92; 149.18; 207.3543; 39.8139; 50.899492; 164.57; 150.01; 214.6839; 41.6986; 50.949492; 167.35; 150.88; 222.3337; 43.3723; 50.999491; 170.27; 151.81; 230.2574; 44.7512; 51.049491; 173.33; 152.78; 238.4111; 45.9269; 51.099490; 176.51; 153.79; 246.7625; 46.9425; 51.149490; 179.80; 154.85; 255.3414; 48.4399; 51.199489; 183.19; 155.96; 264.1941; 49.9750; 51.249489; 186.71; 157.10; 273.3374; 51.6503; 51.299488; 190.36; 158.30; 282.6759; 52.1285; 51.349488; 194.13; 159.55; 292.0692; 52.2484; 51.399487; 198.03; 160.86; 301.4686; 52.1928; 51.449487; 202.08; 162.21; 310.8554; 52.1076; 51.499486; 206.25; 163.63; 320.2302; 52.0725; 51.549486; 210.55; 165.09; 329.6499; 52.6211; 51.599485; 214.98; 166.58; 339.2529; 54.1310; 51.649485; 219.54; 168.12; 349.1350; 55.7604; 51.699484; 224.23; 169.68; 359.2312; 56.5649; 51.749484; 229.03; 171.29; 369.3967; 56.5588; 51.799483; 233.96; 172.91; 379.5935; 56.8954; 51.849483; 239.01; 174.56; 389.8981; 57.7069; 51.899482; 244.14; 176.21; 400.4373; 59.4413; 51.949482; 249.40; 177.89; 411.2853; 61.1177; 51.999481; 254.78; 179.60; 422.5728; 64.3604; 52.049481; 260.33; 181.32; 434.4385; 67.7376; 52.099480; 266.03; 183.09; 446.7838; 70.0963; 52.149480; 271.93; 184.88; 459.3558; 70.7479; 52.199479; 278.04; 186.73; 472.1343; 72.8713; 52.249479; 284.30; 188.58; 485.3621; 76.0341; 52.299478; 290.70; 190.49; 499.2297; 80.0805; 52.349478; 297.23; 192.46; 513.9738; 85.7188; 52.399477; 303.91; 194.54; 529.8822; 92.7365; 52.449477; 310.80; 196.74; 547.1369; 100.2784; 52.499476; 317.90; 199.11; 565.5562; 105.2349; 52.549476; 325.24; 201.68; 584.7131; 108.1313; 52.599475; 332.83; 204.48; 604.5227; 112.2777; 52.649475; 340.59; 207.50; 625.1262; 116.8345; 52.699474; 348.46; 210.67; 646.6766; 122.7697; 52.749474; 356.52; 214.00; 669.5055; 131.0304; 52.799473; 364.83; 217.47; 693.9406; 140.6153; 52.849473; 373.45; 221.08; 720.2031; 151.3300; 52.899472; 382.46; 224.82; 749.9227; 179.0053; 52.949472; 391.93; 228.70; 785.1262; 212.2265; 52.999471; 401.91; 232.67; 824.8749; 229.4671; 53.049471; 412.33; 236.67; 866.2271; 230.0173; 53.099470; 423.08; 240.68; 906.2432; 214.6063; 53.149470; 434.23; 244.73; 942.2370; 185.3377; 53.199469; 445.80; 248.88; 971.6526; 141.5630; 53.249469; 457.88; 253.18; 991.6711; 81.0023; 53.299468; 470.52; 257.66; 1001.0735; 23.7935; 53.349468; 483.76; 262.36; 1001.5596; 18.3224; 53.399467; 497.65; 267.34; 994.6625; 58.4733; 53.449467; 513.08; 272.89; 980.7164; 96.5031; 53.499466; 530.36; 279.15; 960.1083; 132.5733; 53.549466; 548.71; 285.83; 933.5124; 163.2359; 53.599465; 567.35; 292.67; 901.8429; 189.2106; 53.649465; 585.51; 299.37; 865.6817; 213.4099; 53.699464; 602.43; 305.66; 825.4803; 234.2531; 53.749464; 617.33; 311.25; 782.4188; 244.1045; 53.799463; 
